Date,廣達,華碩,威盛,迎廣,上銀,研華,所羅門,直得
2025-02-11 00:00:00+08:00,236.16941833496094,594.7379760742188,91.75029754638672,82.29312896728516,338.50970458984375,390.4327697753906,148.2895965576172,101.6220932006836
2025-02-12 00:00:00+08:00,236.16941833496094,603.6814575195312,91.75029754638672,82.29312896728516,331.6314392089844,389.4781799316406,151.24554443359375,108.0351333618164
2025-02-13 00:00:00+08:00,238.0001983642578,607.2588500976562,94.34041595458984,82.67236328125,327.70098876953125,384.2278747558594,148.2895965576172,108.0351333618164
2025-02-14 00:00:00+08:00,238.0001983642578,606.364501953125,95.63549041748047,84.28409576416016,331.6314392089844,381.84136962890625,142.87037658691406,108.0351333618164
2025-02-17 00:00:00+08:00,238.45790100097656,609.0474853515625,97.8271255493164,85.80101776123047,357.1793518066406,383.27325439453125,152.23085021972656,110.5016860961914
2025-02-18 00:00:00+08:00,242.1194305419922,624.2513427734375,95.735107421875,85.42178344726562,356.6880187988281,389.0008850097656,153.7088165283203,111.98162841796875
2025-02-19 00:00:00+08:00,246.6963653564453,617.9909057617188,96.43245697021484,89.21409606933594,352.2662658691406,388.0462646484375,152.7235107421875,109.02175903320312
2025-02-20 00:00:00+08:00,243.95021057128906,619.7796020507812,95.735107421875,88.45563507080078,350.301025390625,396.160400390625,149.76756286621094,107.04851531982422
2025-02-21 00:00:00+08:00,247.154052734375,634.089111328125,95.43624877929688,89.02448272705078,352.7575988769531,399.02423095703125,158.63539123535156,110.5016860961914
2025-02-24 00:00:00+08:00,242.57713317871094,624.2513427734375,95.13738250732422,89.02448272705078,353.2489013671875,396.160400390625,156.17208862304688,110.5016860961914
2025-02-25 00:00:00+08:00,232.965576171875,617.9909057617188,93.3442153930664,86.84390258789062,340.96624755859375,387.5690002441406,152.23085021972656,107.54182434082031
2025-02-26 00:00:00+08:00,238.0001983642578,624.2513427734375,93.14497375488281,87.03352355957031,339.4923095703125,390.91009521484375,157.6500701904297,106.55520629882812
2025-02-27 00:00:00+08:00,229.3040313720703,609.9418334960938,91.0529556274414,89.40371704101562,307.5574645996094,387.5690002441406,154.6941375732422,102.11540222167969
2025-03-03 00:00:00+08:00,229.3040313720703,598.3153686523438,87.86510467529297,87.50756072998047,296.25738525390625,382.31866455078125,155.679443359375,98.46490478515625
2025-03-04 00:00:00+08:00,236.6271209716797,599.209716796875,89.16016387939453,88.8348617553711,295.7660827636719,377.5456237792969,153.7088165283203,100.63546752929688
2025-03-05 00:00:00+08:00,239.8309783935547,606.364501953125,89.75788879394531,92.8167953491211,300.1878356933594,372.2953186035156,152.7235107421875,104.0886459350586
2025-03-06 00:00:00+08:00,238.45790100097656,602.787109375,88.66207122802734,101.91834259033203,301.6617736816406,390.4327697753906,150.75286865234375,101.1287841796875
2025-03-07 00:00:00+08:00,236.16941833496094,589.3719482421875,87.46662902832031,97.17794799804688,293.8008728027344,377.068359375,147.30429077148438,97.67559814453125
